,ds,y,yhat1,upper,lower,anomalía,y_original,anomalia_real
0,2022-03-01 00:00:00,302.1159355743672,,,,False,302.1159355743672,False
1,2022-03-01 00:10:00,315.1996611244434,,,,False,315.1996611244434,False
2,2022-03-01 00:20:00,328.25445215487,,,,False,328.25445215487,False
3,2022-03-01 00:30:00,341.2554571834175,,,,False,341.2554571834175,False
4,2022-03-01 00:40:00,354.1779271165309,,,,False,354.1779271165309,False
5,2022-03-01 00:50:00,366.9972623622939,368.1732482910156,386.5589227067802,349.78757387525104,False,366.9972623622939,False
6,2022-03-01 01:00:00,379.6890596590488,380.6570739746094,399.04274839037396,362.2713995588448,False,379.6890596590488,False
7,2022-03-01 01:10:00,392.2291585301092,393.24951171875,411.6351861345146,374.8638373029854,False,392.2291585301092,False
8,2022-03-01 01:20:00,404.5936872763176,405.8844299316406,424.2701043474052,387.49875551587604,False,404.5936872763176,False
9,2022-03-01 01:30:00,416.7591084189441,418.485595703125,436.8712701188896,400.0999212873604,False,416.7591084189441,False
10,2022-03-01 01:40:00,428.7022635063514,430.9706726074219,449.35634702318646,412.5849981916573,False,428.7022635063514,False
11,2022-03-01 01:50:00,440.4004171990673,443.25592041015625,461.64159482592083,424.87024599439167,False,440.4004171990673,False
12,2022-03-01 02:00:00,451.83130054939744,455.2607421875,473.6464166032646,436.8750677717354,False,451.83130054939744,False
13,2022-03-01 02:10:00,462.97315339333807,466.91180419921875,485.29747861498333,448.52612978345417,False,462.97315339333807,False
14,2022-03-01 02:20:00,473.8047657738129,478.1461181640625,496.5317925798271,459.7604437482979,False,473.8047657738129,False
15,2022-03-01 02:30:00,484.30551831652747,488.9134216308594,507.29909604662396,470.5277472150948,False,484.30551831652747,False
16,2022-03-01 02:40:00,494.45542148171126,499.1777648925781,517.5634393083427,480.79209047681354,False,494.45542148171126,False
17,2022-03-01 02:50:00,504.2351536166811,508.9178771972656,527.3035516130302,490.53220278150104,False,504.2351536166811,False
18,2022-03-01 03:00:00,513.6260977372101,518.1264038085938,536.5120782243583,499.74072939282917,False,513.6260977372101,False
19,2022-03-01 03:10:00,522.6103769672623,526.8079833984375,545.1936578142021,508.4223089826729,False,522.6103769672623,False
20,2022-03-01 03:20:00,531.1708885700334,534.9775390625,553.3632134782646,516.5918646467354,False,531.1708885700334,False
21,2022-03-01 03:30:00,539.2913365051297,542.6566162109375,561.0422906267021,524.2709417951729,False,539.2913365051297,False
22,2022-03-01 03:40:00,546.9562624502643,549.87060546875,568.2562798845146,531.4849310529854,False,546.9562624502643,False
23,2022-03-01 03:50:00,554.1510752281374,556.644775390625,575.0304498063896,538.2591009748604,False,554.1510752281374,False
24,2022-03-01 04:00:00,560.862078582611,563.0016479492188,581.3873223649833,544.6159735334542,False,560.862078582611,False
25,2022-03-01 04:10:00,567.0764972513239,568.95751953125,587.3431939470146,550.5718451154854,False,567.0764972513239,False
26,2022-03-01 04:20:00,572.7825012850706,574.5213012695312,592.9069756852958,556.1356268537667,False,572.7825012850706,False
27,2022-03-01 04:30:00,577.9692285676177,579.6918334960938,598.0775079118583,561.3061590803292,False,577.9692285676177,False
28,2022-03-01 04:40:00,582.6268054931306,584.4581298828125,602.8438042985771,566.0724554670479,False,582.6268054931306,False
29,2022-03-01 04:50:00,586.746365761903,588.7996826171875,607.1853570329521,570.4140082014229,False,586.746365761903,False
30,2022-03-01 05:00:00,590.3200672584557,592.68701171875,611.0726861345146,574.3013373029854,False,590.3200672584557,False
31,2022-03-01 05:10:00,593.3411069800572,596.0844116210938,614.4700860368583,577.6987372053292,False,593.3411069800572,False
32,2022-03-01 05:20:00,595.8037339870993,598.9515991210938,617.3372735368583,580.5659247053292,False,595.8037339870993,False
33,2022-03-01 05:30:00,597.7032603507494,601.2472534179688,619.6329278337333,582.8615790022042,False,597.7032603507494,False
34,2022-03-01 05:40:00,599.0360700770375,602.9314575195312,621.3171319352958,584.5457831037667,False,599.0360700770375,False
35,2022-03-01 05:50:00,599.7996259903769,603.9690551757812,622.3547295915458,585.5833807600167,False,599.7996259903769,False
36,2022-03-01 06:00:00,599.9924745633848,604.3321533203125,622.7178277360771,585.9464789045479,False,599.9924745633848,False
37,2022-03-01 06:10:00,599.6142486838756,604.0022583007812,622.3879327165458,585.6165838850167,False,599.6142486838756,False
38,2022-03-01 06:20:00,598.6656683537012,602.9717407226562,621.3574151384208,584.5860663068917,False,598.6656683537012,False
39,2022-03-01 06:30:00,597.148539318132,601.2447509765625,619.6304253923271,582.8590765607979,False,597.148539318132,False
40,2022-03-01 06:40:00,595.0657496283957,598.8366088867188,617.2222833024833,580.4509344709542,False,595.0657496283957,False
41,2022-03-01 06:50:00,592.421264143884,595.7734375,614.1591119157646,577.3877630842354,False,592.421264143884,False
42,2022-03-01 07:00:00,589.2201169845509,592.0900268554688,610.4757012712333,573.7043524397042,False,589.2201169845509,False
43,2022-03-01 07:10:00,585.4684019477935,587.8275756835938,606.2132500993583,569.4419012678292,False,585.4684019477935,False
44,2022-03-01 07:20:00,581.1732609081266,583.0310668945312,601.4167413102958,564.6453924787667,False,581.1732609081266,False
45,2022-03-01 07:30:00,576.3428702217161,577.7461547851562,596.1318292009208,559.3604803693917,False,576.3428702217161,False
46,2022-03-01 07:40:00,570.9864251616198,572.01611328125,590.4017876970146,553.6304388654854,False,570.9864251616198,False
47,2022-03-01 07:50:00,565.1141224133804,565.8789672851562,584.2646417009208,547.4932928693917,False,565.1141224133804,False
48,2022-03-01 08:00:00,558.7371406643276,559.3654174804688,577.7510918962333,540.9797430647042,False,558.7371406643276,False
49,2022-03-01 08:10:00,551.8676193235201,552.4967041015625,570.8823785173271,534.1110296857979,False,551.8676193235201,False
50,2022-03-01 08:20:00,544.518635412798,545.2840576171875,563.6697320329521,526.8983832014229,False,544.518635412798,False
51,2022-03-01 08:30:00,536.7041786729601,537.7282104492188,556.1138848649833,519.3425360334542,False,536.7041786729601,False
52,2022-03-01 08:40:00,528.4391249325006,529.8206787109375,548.2063531267021,511.4350042951729,False,528.4391249325006,False
53,2022-03-01 08:50:00,519.7392077895811,521.5446166992188,539.9302911149833,503.15894228345417,False,519.7392077895811,False
54,2022-03-01 09:00:00,510.6209886610163,512.8779296875,531.2636041032646,494.4922552717354,False,510.6209886610163,False
55,2022-03-01 09:10:00,501.1018252555672,503.7957763671875,522.1814507829521,485.4101019514229,False,501.1018252555672,False
56,2022-03-01 09:20:00,491.1998385312164,494.2737121582031,512.6593865739677,475.88803774243854,False,491.1998385312164,False
57,2022-03-01 09:30:00,480.93387819961606,484.2913818359375,502.6770562517021,465.9057074201729,False,480.93387819961606,False
58,2022-03-01 09:40:00,470.3234868432536,473.8354797363281,492.2211541520927,455.44980532056354,False,470.3234868432536,False
59,2022-03-01 09:50:00,459.3888627136096,462.90277099609375,481.28844541185833,444.51709658032917,False,459.3888627136096,False
60,2022-03-01 10:00:00,448.1508212810732,451.501953125,469.8876275407646,433.1162787092354,False,448.1508212810732,False
61,2022-03-01 10:10:00,436.63075561017433,439.6556091308594,458.04128354662396,421.2699347150948,False,436.63075561017433,False
62,2022-03-01 10:20:00,424.850595635023,427.40008544921875,445.78575986498333,409.01441103345417,False,424.850595635023,False
63,2022-03-01 10:30:00,412.8327664128268,414.7853698730469,433.17104428881146,396.3996954572823,False,412.8327664128268,False
64,2022-03-01 10:40:00,400.60014543492497,401.873291015625,420.2589654313896,383.4876165998604,False,400.60014543492497,False
65,2022-03-01 10:50:00,388.1760190765758,388.73492431640625,407.12059873217083,370.34924990064167,False,388.1760190765758,False
66,2022-03-01 11:00:00,375.5840382682193,375.4474182128906,393.8330926286552,357.06174379712604,False,375.5840382682193,False
67,2022-03-01 11:10:00,362.8481734730029,362.09002685546875,380.47570127123333,343.70435243970417,False,362.8481734730029,False
68,2022-03-01 11:20:00,349.9926690557928,348.7396240234375,367.1252984392021,330.3539496076729,False,349.9926690557928,False
69,2022-03-01 11:30:00,337.0419971309393,335.46649169921875,353.85216611498333,317.08081728345417,False,337.0419971309393,False
70,2022-03-01 11:40:00,324.0208109764789,322.3301086425781,340.7157830583427,303.94443422681354,False,324.0208109764789,False
71,2022-03-01 11:50:00,310.953898103399,309.37530517578125,327.76097959154583,290.98963076001667,False,310.953898103399,False
72,2022-03-01 12:00:00,297.86613306937267,296.6295471191406,315.0152215349052,278.24387270337604,False,297.86613306937267,False
73,2022-03-01 12:10:00,284.7824301268565,284.1009826660156,302.4866570817802,265.71530825025104,False,284.7824301268565,False
74,2022-03-01 12:20:00,271.72769579562504,271.7774963378906,290.1631707536552,253.39182192212604,False,271.72769579562504,False
75,2022-03-01 12:30:00,258.72678144995655,259.6274719238281,278.0131463395927,241.24179750806354,False,258.72678144995655,False
76,2022-03-01 12:40:00,245.804436010796,247.6012420654297,265.98691648119427,229.2155676496651,False,245.804436010796,False
77,2022-03-01 12:50:00,232.98525883301932,235.63406372070312,254.0197381364677,217.24838930493854,False,232.98525883301932,False
78,2022-03-01 13:00:00,220.29365287743155,223.6500701904297,242.03574460619427,205.2643957746651,False,220.29365287743155,False
79,2022-03-01 13:10:00,207.7537782564759,211.56716918945312,229.9528436052177,193.18149477368854,False,207.7537782564759,False
80,2022-03-01 13:20:00,195.38950624238825,199.302001953125,217.68767636888958,180.91632753736042,False,195.38950624238825,False
81,2022-03-01 13:30:00,183.22437382519183,186.77598571777344,205.16166013353802,168.39031130200885,False,183.22437382519183,False
82,2022-03-01 13:40:00,171.28153890688267,173.92027282714844,192.30594724291302,155.53459841138385,False,171.28153890688267,False
83,2022-03-01 13:50:00,159.58373621749593,160.6812744140625,179.06694882982708,142.29559999829792,False,159.58373621749593,False
84,2022-03-01 14:00:00,148.1532340364993,147.02471923828125,165.41039365404583,128.63904482251667,False,148.1532340364993,False
85,2022-03-01 14:10:00,137.01179180229275,132.9391326904297,151.32480710619427,114.55345827466512,False,137.01179180229275,False
86,2022-03-01 14:20:00,126.18061869033284,118.43810272216797,136.82377713793255,100.0524283064034,False,126.18061869033284,False
87,2022-03-01 14:30:00,115.68033323869486,108.27204895019531,126.65772336595988,89.88637453443074,False,115.68033323869486,False
88,2022-03-01 14:40:00,105.5309240979941,101.87433624267578,120.26001065844035,83.48866182691121,False,105.5309240979941,False
89,2022-03-01 14:50:00,95.75171198043536,94.9599380493164,113.34561246508098,76.57426363355184,False,95.75171198043536,False
90,2022-03-01 15:00:00,86.36131288037603,87.62155151367188,106.00722592943644,69.2358770979073,False,86.36131288037603,False
91,2022-03-01 15:10:00,77.37760263628653,79.96886444091797,98.35453885668254,61.5831900251534,False,77.37760263628653,False
92,2022-03-01 15:20:00,68.81768290187901,72.12382507324219,90.50949948900676,53.73815065747762,False,68.81768290187901,False
93,2022-03-01 15:30:00,60.69784859081568,64.2152099609375,82.60088437670207,45.82953554517293,False,60.69784859081568,False
94,2022-03-01 15:40:00,53.033556857272,56.37324523925781,74.75891965502238,37.98757082349324,False,53.033556857272,False
95,2022-03-01 15:50:00,45.83939767126412,48.72407531738281,67.10974973314738,30.33840090161824,False,45.83939767126412,False
96,2022-03-01 16:00:00,39.12906604474017,41.38523483276367,59.77090924852824,22.9995604169991,False,39.12906604474017,False
97,2022-03-01 16:10:00,32.915335961297444,34.46114730834961,52.84682172411418,16.075472892585037,False,32.915335961297444,False
98,2022-03-01 16:20:00,27.21003605935789,28.040224075317383,46.42589849108195,9.65454965955281,False,27.21003605935789,False
99,2022-03-01 16:30:00,22.02402711476128,22.1927547454834,40.57842916124797,3.8070803297188256,False,22.02402711476128,False
100,2022-03-01 16:40:00,17.367181365872227,16.970022201538086,35.355696617302655,-1.415652214226487,False,17.367181365872227,False
101,2022-03-01 16:50:00,13.248363720515044,12.404682159423828,30.7903565751884,-5.980992256340745,False,13.248363720515044,False
102,2022-03-01 17:00:00,9.675414880484595,8.512221336364746,26.89789575212932,-9.873453079399827,False,9.675414880484595,False
103,2022-03-01 17:10:00,6.655136415742732,5.293324947357178,23.67899936312175,-13.092349468407395,False,6.655136415742732,False
104,2022-03-01 17:20:00,4.19327781674491,2.737110137939453,21.122784553704026,-15.64856427782512,False,4.19327781674491,False
105,2022-03-01 17:30:00,2.2945255495532706,0.824569821357727,19.2102442371223,-17.561104594406846,False,2.2945255495532706,False
106,2022-03-01 17:40:00,0.9624941345471713,-0.46750590205192566,17.918168513712647,-18.8531803178165,False,0.9624941345471713,False
107,2022-03-01 17:50:00,0.1997192657006508,-1.1628705263137817,17.22280388945079,-19.548544942078355,False,0.1997192657006508,False
108,2022-03-01 18:00:00,0.0076529835752126,-1.282655119895935,17.103019295868638,-19.668329535660508,False,0.0076529835752126,False
109,2022-03-01 18:10:00,0.3866609111640855,-0.8426836133003235,17.54299080246425,-19.228358029064896,False,0.3866609111640855,False
110,2022-03-01 18:20:00,1.3360215578879888,0.148249089717865,18.533923505482438,-18.237425326046708,False,1.3360215578879888,False
111,2022-03-01 18:30:00,2.853927693040873,1.689286708831787,20.07496112459636,-16.696387706932786,False,2.853927693040873,False
112,2022-03-01 18:40:00,4.937489786086076,3.78690505027771,22.172579466042283,-14.598769365486863,False,4.937489786086076,False
113,2022-03-01 18:50:00,7.582741507258788,6.454073905944824,24.839748321709397,-11.931600509819749,False,7.582741507258788,False
114,2022-03-01 19:00:00,10.784647277985528,9.707695007324219,28.09336942308879,-8.677979408440354,False,10.784647277985528,False
115,2022-03-01 19:10:00,14.53711185674348,13.565752029418945,31.951426445183518,-4.8199223863456275,False,14.53711185674348,False
116,2022-03-01 19:20:00,18.83299194217113,18.04377555847168,36.42944997423625,-0.34189885729289315,False,18.83299194217113,False
117,2022-03-01 19:30:00,23.664109771227004,23.151138305664062,41.53681272142863,4.76546388989949,False,23.664109771227004,False
118,2022-03-01 19:40:00,29.021268686655844,28.887189865112305,47.272864280876874,10.501515449347732,False,29.021268686655844,False
119,2022-03-01 19:50:00,34.89427064400098,35.23799514770508,53.62366956346965,16.852320731940505,False,34.89427064400098,False
120,2022-03-01 20:00:00,41.27193562488259,42.17342758178711,60.55910199755168,23.787753166022537,False,41.27193562488259,False
121,2022-03-01 20:10:00,48.1421229196107,49.64535140991211,68.03102582567668,31.259676994147537,False,48.1421229196107,False
122,2022-03-01 20:20:00,55.49175423866152,57.586578369140625,75.9722527849052,39.200903953376056,False,55.49175423866152,False
123,2022-03-01 20:30:00,63.30683860878472,65.91136932373047,84.29704373949504,47.5256949079659,False,63.30683860878472,False
124,2022-03-01 20:40:00,71.57249900668876,74.51683044433594,92.9025048601005,56.13115602857137,False,71.57249900668876,False
125,2022-03-01 20:50:00,80.27300067939248,83.28567504882812,101.6713494645927,64.90000063306356,False,80.27300067939248,False
126,2022-03-01 21:00:00,89.39178109734266,92.08992767333984,110.47560208910441,73.70425325757527,False,89.39178109734266,False
127,2022-03-01 21:10:00,98.91148148329157,100.79568481445312,119.1813592302177,82.41001039868856,False,98.91148148329157,False
128,2022-03-01 21:20:00,108.81397985705787,109.26837158203125,127.65404599779582,90.88269716626668,False,108.81397985705787,False
129,2022-03-01 21:30:00,119.08042553295914,117.37826538085938,135.76393979662396,98.9925909650948,False,119.08042553295914,False
130,2022-03-01 21:40:00,129.69127500463185,125.00621795654297,143.39189237230755,106.6205435407784,False,129.69127500463185,False
131,2022-03-01 21:50:00,140.62632914851497,132.04879760742188,150.43447202318646,113.6631231916573,False,140.62632914851497,False
132,2022-03-01 22:00:00,151.8647716756033,145.80567932128906,164.19135373705365,127.4200049055245,False,151.8647716756033,False
133,2022-03-01 22:10:00,163.38520875783013,160.8612060546875,179.24688047045208,142.47553163892292,False,163.38520875783013,False
134,2022-03-01 22:20:00,175.1657097540863,175.3931121826172,193.77878659838177,157.0074377668526,False,175.1657097540863,False
135,2022-03-01 22:30:00,187.1838489579873,189.3783416748047,207.76401609056927,170.9926672590401,False,187.1838489579873,False
136,2022-03-01 22:40:00,199.4167482880724,202.82090759277344,221.20658200853802,184.43523317700885,False,199.4167482880724,False
137,2022-03-01 22:50:00,211.84112083921931,215.75033569335938,234.13601010912396,197.3646612775948,False,211.84112083921931,False
138,2022-03-01 23:00:00,224.433315212312,228.21864318847656,246.60431760424115,209.83296877271198,False,224.433315212312,False
139,2022-03-01 23:10:00,237.16936053770405,240.29640197753906,258.68207639330365,221.91072756177448,False,237.16936053770405,False
140,2022-03-01 23:20:00,250.0250121068176,252.06764221191406,270.45331662767865,233.68196779614948,False,250.0250121068176,False
141,2022-03-01 23:30:00,262.975797525196,263.62432861328125,282.01000302904583,245.23865419751667,False,262.975797525196,False
142,2022-03-01 23:40:00,275.99706329873624,275.0606994628906,293.4463738786552,256.67502504712604,False,275.99706329873624,False
143,2022-03-01 23:50:00,289.0640217649196,286.4670715332031,304.8527459489677,268.08139711743854,False,289.0640217649196,False
144,2022-03-02 00:00:00,302.1517982792807,306.0836486816406,324.4693230974052,287.69797426587604,False,302.1517982792807,False
145,2022-03-02 00:10:00,315.2354785674576,317.6601257324219,336.04580014818646,299.2744513166573,False,315.2354785674576,False
146,2022-03-02 00:20:00,328.2901561528354,329.4054260253906,347.7911004411552,311.01975160962604,False,328.2901561528354,False
147,2022-03-02 00:30:00,341.2909797691927,341.3492126464844,359.73488706224896,322.9635382307198,False,341.2909797691927,False
148,2022-03-02 00:40:00,354.21320066826536,353.4998779296875,371.8855523454521,335.1142035139229,False,354.21320066826536,False
149,2022-03-02 00:50:00,367.0322197322223,365.8439025878906,384.2295770036552,347.45822817212604,False,367.0322197322223,False
150,2022-03-02 01:00:00,379.7236343012989,378.34796142578125,396.73363584154583,359.96228701001667,False,379.7236343012989,False
151,2022-03-02 01:10:00,392.2632846273803,390.9605712890625,409.3462457048271,372.5748968732979,False,392.2632846273803,False
152,2022-03-02 01:20:00,404.6272998651564,403.61572265625,422.0013970720146,385.2300482404854,False,404.6272998651564,False
153,2022-03-02 01:30:00,416.792143513475,416.2371520996094,434.62282651537396,397.8514776838448,False,416.792143513475,False
154,2022-03-02 01:40:00,428.7346582199858,428.7424621582031,447.1281365739677,410.35678774243854,False,428.7346582199858,False
155,2022-03-02 01:50:00,440.43210986426527,441.0479736328125,459.4336480485771,422.6622992170479,False,440.43210986426527,False
156,2022-03-02 02:00:00,451.86223083510447,453.0731506347656,471.4588250505302,434.68747621900104,False,451.86223083510447,False
157,2022-03-02 02:10:00,463.0032624197564,464.74456787109375,483.13024228685833,446.35889345532917,False,463.0032624197564,False
158,2022-03-02 02:20:00,473.8339962244902,475.9991455078125,494.3848199235771,457.6134710920479,False,473.8339962244902,False
159,2022-03-02 02:30:00,484.33381454753686,486.78680419921875,505.17247861498333,468.40112978345417,False,484.33381454753686,False
160,2022-03-02 02:40:00,494.48272962751946,497.071533203125,515.4572076188896,478.6858587873604,False,494.48272962751946,False
161,2022-03-02 02:50:00,504.2614216927152,506.8321228027344,525.217797218499,488.4464483869698,False,504.2614216927152,False
162,2022-03-02 03:00:00,513.651275738755,516.0609741210938,534.4466485368583,497.67529970532917,False,513.651275738755,False
163,2022-03-02 03:10:00,522.6344169647738,524.7631225585938,543.1487969743583,506.37744814282917,False,522.6344169647738,False
164,2022-03-02 03:20:00,531.1937448002572,532.9530639648438,551.3387383806083,514.5673895490792,False,531.1937448002572,False
165,2022-03-02 03:30:00,539.3129654582767,540.6527709960938,559.0384454118583,522.2670965803292,False,539.3129654582767,False
166,2022-03-02 03:40:00,546.9766229528267,547.88720703125,566.2728814470146,529.5015326154854,False,546.9766229528267,False
167,2022-03-02 03:50:00,554.1701285212669,554.6820068359375,573.0676812517021,536.2963324201729,False,554.1701285212669,False
168,2022-03-02 04:00:00,560.8797883958925,561.059326171875,579.4450005876396,542.6736517561104,False,560.8797883958925,False
169,2022-03-02 04:10:00,567.0928298718558,567.0359497070312,585.4216241227958,548.6502752912667,False,567.0928298718558,False
170,2022-03-02 04:20:00,572.7974256215898,572.620361328125,591.0060357438896,554.2346869123604,False,572.7974256215898,False
171,2022-03-02 04:30:00,577.9827162097145,577.8115844726562,596.1972588884208,559.4259100568917,False,577.9827162097145,False
172,2022-03-02 04:40:00,582.6388307653474,582.5986328125,600.9843072282646,564.2129583967354,False,582.6388307653474,False
173,2022-03-02 04:50:00,586.7569057725732,586.9608154296875,605.3464898454521,568.5751410139229,False,586.7569057725732,False
174,2022-03-02 05:00:00,590.3291019433068,590.8690795898438,609.2547540056083,572.4834051740792,False,590.3291019433068,False
175,2022-03-02 05:10:00,593.3486191403988,594.287353515625,612.6730279313896,575.9016790998604,False,593.3486191403988,False
176,2022-03-02 05:20:00,595.8097093225631,597.1753540039062,615.5610284196708,578.7896795881417,False,595.8097093225631,False
177,2022-03-02 05:30:00,597.7076874865097,599.491943359375,617.8776177751396,581.1062689436104,False,597.7076874865097,False
178,2022-03-02 05:40:00,599.0389405854748,601.1970825195312,619.5827569352958,582.8114081037667,False,599.0389405854748,False
179,2022-03-02 05:50:00,599.8009344071025,602.2557373046875,620.6414117204521,583.8700628889229,False,599.8009344071025,False
180,2022-03-02 06:00:00,599.9922183976599,602.6397705078125,621.0254449235771,584.2540960920479,False,599.9922183976599,False
181,2022-03-02 06:10:00,599.6124284233446,602.3311157226562,620.7167901384208,583.9454413068917,False,599.6124284233446,False
182,2022-03-02 06:20:00,598.6622874634638,601.32177734375,619.7074517595146,582.9361029279854,False,598.6622874634638,False
